ネパル屋 Neparuya,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 4 Chome−4−9 西新ビル 2F",mobile number exception occurred, 
ブラウンツリー BrownTree,address exception occurred,mobile number exception occurred, 
お好み焼＆焼きそば 新萬丸亭 shinmanmarutei,"4 Chome-2-7 Kanayama, Naka Ward, Nagoya, Aichi 460-0022, Japan",mobile number exception occurred, 
トップバーガーTOPBURGER,address exception occurred,mobile number exception occurred, 
唐揚げ宅配専門店 赤丸唐揚げ 名駅４丁目店 Akamaru Karaage Meieki 4choume,address exception occurred,mobile number exception occurred, 
油そば菅家　大須店,address exception occurred,mobile number exception occurred, 
矢場とん 栄セントライズ店 Yabaton Sakae Centirise,"Centirise Sakae, 3 Chome-3-21 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
すき家 ｻｶｴﾁｶ店 Sukiya Sakae-Chika,"3 Chome-4-6 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
あんかけスパゲティ サヴァラン Nagoyan Spaghetti Savarin,"Japan, 〒460-0005 Aichi, Nagoya, Naka Ward, Higashisakura, 2 Chome−22−22 曙ビル １F",mobile number exception occurred, 
ホットスパイス ムーチョチキン hot spice MUCHO chicken,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−1−22 3F",mobile number exception occurred, 
油そば専門店歌志軒大須店,"3 Chome-43-16 Osu, Naka Ward, Nagoya, Aichi 471-0038, Japan",mobile number exception occurred, 
名古屋コーチン一鳳にしき nagoyacochin ichiou nishiki,"3 Chome-12-18 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",+81 50-3312-6540, 
栄吉飯店 Eikichi Hanten,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−1−18 住吉町23ビル1F",mobile number exception occurred, 
ブルーウォーターシュリンプ BLUE WATER SHRIMP nagoya japan,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−17−19 south 1F EXIT",mobile number exception occurred, 
スパイス＆アジアンフード バリハイ Spice＆Asian Food BALI-HAI,address exception occurred,mobile number exception occurred, 
豊味韓 名駅店 punmikn meiekiten,"10-18 Tsubakicho, Nakamura Ward, Nagoya, Aichi 453-0015, Japan",mobile number exception occurred, 
クラブ グッドウェザー club GOODWEATHER,"Japan, 〒460-0007 Aichi, Nagoya, Naka Ward, Shinsakae, 1 Chome−14−24 第３和光ビル ２Ｆ",+81 52-252-7163, 
世界の山ちゃん 女子大店 Sekaino Yamachan Joshidai,"4 Chome-13-24 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
サイアムガーデン SiamGarden,"1 Chome-15-17 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
食堂BATERIA Shokudo Bateria,address exception occurred,mobile number exception occurred, 
タピオカ専門 カフェままみーら Tapioca CAFE MAMAMIRA,"3 Chome-108 Johokucho, Nishi Ward, Nagoya, Aichi 451-0023, Japan",mobile number exception occurred, 
極みの鶏出汁茶漬け 縁 Kiwaminotoridasityaduke En,address exception occurred,mobile number exception occurred, 
牛カツ京都勝牛 名古屋伏見店 GYUKATSU KyotoKatsugyu Nagoya Fushimi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−8−8 第2松本ビル 1F",mobile number exception occurred, 
韓食堂　スンドゥブとカルビ丼,address exception occurred,mobile number exception occurred, 
一鶴乃鳥 名古屋東店 Ikkakunotori nagoyahigaisten,address exception occurred,mobile number exception occurred, 
スープカレーの元祖 マジックスパイス Magic Spice,"1 Chome-40-15 Kitazawa, Setagaya City, Tokyo 155-0031, Japan",mobile number exception occurred, 
アミーコ AMICO,"3 Chome-25-8 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
焼肉 牛兵衛栄本店 YAKINIKU GYUBEI SAKAEHONTEN,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−12−22 ヘラルド３丁目ビル 2F",mobile number exception occurred, 
ヨガスタジオ ＆ ジュースバーシャイングラント Yoga Studio & Juice Bar Shine-Grant,"Japan, 〒461-0011 Aichi, Nagoya, Higashi Ward, 東区1, 白壁２丁目１−１８ 石川シラカベビル 3F",mobile number exception occurred, 
ルンビニ インドとネパール料理 Lumbini Indian & Nepalese Cuisine Restaurant,address exception occurred,mobile number exception occurred, 
アーリーバーズ EARLYBIRDS breakfast,"4 Chome-14-20 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
ジェリーズ ウノ 鶴舞本店 Jerry' Uno Tsurumai,"2 Chome-19-11 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
ケーキとデザートトーストのお店 カフェ ノノン shop of a cake and the sweet ｔｏａｓｔ café ｎｏｎｏｎ,address exception occurred,mobile number exception occurred, 
きしめんや 和や家 Kishimennya Nagoyaka,address exception occurred,mobile number exception occurred, 
沖縄大衆食堂 きりんや okinawataisyuusyokudo kirinya,address exception occurred,mobile number exception occurred, 
海鮮☆はまかぜ 名駅本店 Kaisen Hamakaze Meieki,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−22−17 柳橋 / 居酒屋 / しゃぶしゃぶ / 海鮮 / 飲み放題 / 日本酒 / 焼酎 / カキ / 浜焼き | 中央ビル B1F |",mobile number exception occurred, 
焼肉龍音 Yakiniku Rion,"2 Chome-6-41 Tsutsui, Higashi Ward, Nagoya, Aichi 461-0003, Japan",mobile number exception occurred, 
カレーうどん千吉　伏見店 Curry Udon Senkichi FUSHIMI,"2 Chome-16-11 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
台湾油そばぎん晴れ55総本店伏見 Taiwan Abura soba Ginbare 55 Souhonten Fushimi,address exception occurred,mobile number exception occurred, 
インパール 東別院店 INPAL Higashi Betsuin,"1 Chome-3-8 Iseyama, Naka Ward, Aichi 460-0013, Japan",mobile number exception occurred, 
THE　チャーハン　名古屋劇場　レジャック店　The　Fried　Rice　Gekijou,"Japan, 〒450-0003 Aichi, Nagoya, Nakamura Ward, Meiekiminami, 1 Chome−25−2 名鉄レジャックビル 3F",mobile number exception occurred, 
ラーメン いっぷく Ramen Ippuku,"221-1 Tamukaemachi Oaza Tainoshima, Minami Ward, Kumamoto, 862-0965, Japan",mobile number exception occurred, 
うなぎ しら河 今池ガスビル店 Shirakwa Imaike,"1 Chome-8-8 Imaike, Chikusa Ward, Nagoya, Aichi 464-0850, Japan",mobile number exception occurred, 
６年４組 名古屋名駅分校,"Japan, 〒451-0045 Aichi, Nagoya, Nishi Ward, Meieki, 3 Chome−10−15 ビル 4階",mobile number exception occurred, 
厚切りステーキ たわらや atsugiri steak TAWARAYA,"Japan, 〒451-0062 Aichi, Nagoya, Nishi Ward, Hananoki, 3 Chome−1−2 クレセール花の木 1F",mobile number exception occurred, 
貝しぐれ Kaishigure,address exception occurred,mobile number exception occurred, 
たこ焼き こうやまの金さん takoyaki kouyamanokinsan,"1 Chome-16-1 Shigaminamidori, Kita Ward, Nagoya, Aichi 462-0842, Japan",mobile number exception occurred, 
餃子専門店 唐や 錦店 (GYOUZASENMONTEN KARAYA),"3 Chome-12-5 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
串カツ田中 大須観音店 Kushikatsu Tanaka Osu Kannon,"2 Chome-26-1 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
肉と餃子の旨い店 名駅餃子～メイエキギョウザ～ Delicious meat and dumplings shop Meiekigyoza,"3 Chome-4-12 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
ラーメン餃子 響 RamenDumplings Hibiki,address exception occurred,mobile number exception occurred, 
厚切り牛タンと東北地酒 陸奥 Atsugirigyutan and touhokuzizake mutsu,address exception occurred,mobile number exception occurred, 
最飛び飛騨牛しゃぶすき家 馬喰一代 名古屋WEST,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−24 アクロスキューブ名古屋 2F",mobile number exception occurred, 
たこひで 池田公園前 TAKOHIDE IKEDAKOUENMAE,address exception occurred,mobile number exception occurred, 
あんかけ太郎 名古屋城金シャチ横丁店 Ankake taro nagoyajo kinshachiyokochoten,"Japan, 〒460-0032 Aichi, Nagoya, Naka Ward, Ninomaru, 1−3 東門 宗春ゾーン内",mobile number exception occurred, 
タレうま天丼　サクサク亭 Tenpura rice bowl with delicious sauce Sakusakutei,address exception occurred,mobile number exception occurred, 
中国料理 杏花村 Ankason,address exception occurred,mobile number exception occurred, 
大衆ビストロHamakin Taisyuu Bistro Hamakin Meieki,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−17−21 名鉄イン名古屋桜通 ２階",mobile number exception occurred, 
虹いろキッチン nijiirokitchen,address exception occurred,mobile number exception occurred, 
カフェワン Cafeone,address exception occurred,mobile number exception occurred, 
御園天丼 下の一色 MISONO TENDON SHIMONO-ISHIKI,address exception occurred,mobile number exception occurred, 
ダイニングキッチンオハナ Dining Kitchen Ohana,"1 Chome-1-2 Matsubara, Naka Ward, Nagoya, Aichi 460-0017, Japan",mobile number exception occurred, 
ヒマルパレス Himalpalace,address exception occurred,mobile number exception occurred, 
ポピーノ POPINO,"3 Chome-2-29 Aoi, Higashi Ward, Nagoya, Aichi 461-0004, Japan",mobile number exception occurred, 
ゲートハウス THE GATEHOUSE,"1 Chome-1-3 Meieki, Nakamura Ward, Nagoya, Aichi 450-6660, Japan",+81 52-581-4600, 
さいたにや 泉店 Saitaniya Izumi,"1-chōme-17 Izumi, Higashi Ward, Nagoya, Aichi 461-0001, Japan",mobile number exception occurred, 
東京からあげ専門店 あげたて豊田シンフォニー店＠ニクバルダカラ Specialized store from Tokyo Toyota Symphony store @ Nikubarudakara,address exception occurred,mobile number exception occurred, 
しゃばらむ Syabaram,"2 Chome-19-25 Nagono, Nishi Ward, Nagoya, Aichi 451-0042, Japan",mobile number exception occurred, 
名古屋めし食堂 がらくたぶんこ nagoyameshishokudou garakutabunko,address exception occurred,mobile number exception occurred, 
うなぎ・和食 しら河名駅店 Shirakwa Meiekiten,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−24 名古屋 １F ＣＵＢＥ アクロス",mobile number exception occurred, 
ハルハルチキン,address exception occurred,mobile number exception occurred, 
焼肉愛彩 yakiniku aisai,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−24−27 3F",+81 50-5268-6167, 
中華料理 楽 Chinese Restaurant RAKU,address exception occurred,mobile number exception occurred, 
うお浜,"Japan, 〒460-0007 Aichi, Nagoya, Naka Ward, Shinsakae, 2 Chome−2−13 桜マンション２ １F",mobile number exception occurred, 
はるかなるカレー 名古屋店 HARUKANARU CURRY Nagoya,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−4−5, Real Estate Sun Kelly, 1階",mobile number exception occurred, 
博多かわ屋 名駅 hakatakawaya meieki,"1 Chome-17-26 Meiekiminami, Nakamura Ward, Nagoya, Aichi 450-0003, Japan",mobile number exception occurred, 
呆喰亭 信夫 Houkutei Shinobu,address exception occurred,mobile number exception occurred, 
金山バード Kanayama Bard,"Japan, 〒460-0022 Aichi, Nagoya, Naka Ward, Kanayama, 2 Chome−8−4 エスポア金山 1階",+81 52-331-1984, 
中華料理日升 Chinese restaurant Nissyou,address exception occurred,mobile number exception occurred, 
アランチャ ARANCIA,address exception occurred,mobile number exception occurred, 
風来坊栄店 Furaibo Sakae,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 4 Chome−5−8 1F エアリビル",+81 52-241-8016, 
エゾバルバンバン名古屋栄店 ezobarubangbang nagoyasakae-ten,"5 Chome-28-4 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",+81 52-684-5982, 
ら～めん やどがり屋,"4 Chome-13-24 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
どんぶりゃ DONBURI,address exception occurred,mobile number exception occurred, 
パフ Paff,address exception occurred,mobile number exception occurred, 
めん処 戸田屋 Mendokoro Todaya,address exception occurred,mobile number exception occurred, 
チキンモンスター Chicken Monster,"Japan, 〒464-0850 Aichi, Nagoya, Chikusa Ward, Imaike, 5 Chome−9−9 菩堤樹ビル B1F",mobile number exception occurred, 
中国料理 龍美 矢場町店 Chinese restaurant Ryumi Yabacho,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−31−19 Fビル栄III 1F",mobile number exception occurred, 
大須たんたんめん Osu tantanmen,"1 Chome-3-3 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
ボタニカルガーデン猿カフェ 名古屋ルーセントタワー店 BotanicalGardenSARUCAFE Nagoya Lucent-Tower,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−1 ルーセントタワ Ｂ1Ｆ",mobile number exception occurred, 
大須ごへいもち店 Osu goheimochi shop,"2 Chome-12-12 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
チーズ家 クヴェレ Cheese House Quelle,"1 Chome-18-15 Izumi, Higashi Ward, Aichi 461-0001, Japan",mobile number exception occurred, 
ピッツァ サルヴァトーレ クオモ 伏見 Pizza Salvatore Cuomo Fushimi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−1−1 1・2F Nittochi Nagoya Bldg",+81 52-222-4065, 
ビンディカ金山店 Bindika Kanayama,"Japan, 〒460-0022 Aichi, Nagoya, Naka Ward, Kanayama, 2 Chome−1−1 コンフォート金山 B1",+81 52-339-5945, 
イズミカフェ IZUMI-CAFE,"Japan, 〒461-0001 Aichi, Nagoya, Higashi Ward, Izumi, 2 Chome−11−4 朝日泉ビル 1階",mobile number exception occurred, 
俺のまかない食堂 こたろうちゃん Kotarochan,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 4 Chome−11−26, Joshidai Building, B1F",mobile number exception occurred, 
濃厚煮干しラーメン専門店 ㊂亭 Sanmautei,address exception occurred,mobile number exception occurred, 
ネパール インド料理ゴルカ Nepalese Indian Restaurant Gorkha,address exception occurred,mobile number exception occurred, 
本格焼肉丼専門店 卸や 肉八 浄心店 HonnkakuyakinikudonsennmonntenOroshiya nikuhachi joshinten,"Japan, 〒451-0031 Aichi, Nagoya, Nishi Ward, Josai, 4 Chome−30−14 卸や肉八浄心店 フォレスト城西 1F",mobile number exception occurred, 
梅の花 栄店 Umenohana Sakae,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 5 Chome−2−36, Park Place, 12F ビル",mobile number exception occurred, 
ぎょうざの弁天 GYOZA NO BENTEN,address exception occurred,mobile number exception occurred, 
マッチョ ＭＡＣＨＯ,address exception occurred,mobile number exception occurred, 
とんかつ知多家金城店 Tonkatsu Chitaka Kinjoten,"4 Chome-2-1 Kinjo, Kita Ward, Nagoya, Aichi 462-0847, Japan",mobile number exception occurred, 
俺のDON　大須店,address exception occurred,mobile number exception occurred, 
東桜チキンズ higasisakuratikinzu,"1 Chome-2-31 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",mobile number exception occurred, 
シューターズスポーツバーアンドグリル Shooters Sports Bar&Grill,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−9−26 ポーラ名古屋ビル 2F",mobile number exception occurred, 
至高の天丼 なかの家【海鮮天ぷら/定食】錦店,address exception occurred,mobile number exception occurred, 
鉄板焼居酒屋 のすえもん teppanyakiizakaya nosuemon,address exception occurred,mobile number exception occurred, 
鍋屋ほたる大須本店,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 4 Chome−15−59 前津ビル１Ｆ",mobile number exception occurred, 
キッチンミルポワ KitchenMirepoix,address exception occurred,mobile number exception occurred, 
中国料理 来来 那古野店,"Japan, 〒451-0042 Aichi, Nagoya, Nishi Ward, Nagono, 1 Chome−14−18 那古野ビル北館",+81 52-887-6607, 
はかたや鶴舞店,"Japan, 〒460-0012 Aichi, Nagoya, Naka Ward, Chiyoda, 2 Chome−21−20 野口マンション1F",mobile number exception occurred, 
やきとり しんちゃん 駅西21ビル店 YAKITORI SHINCHAN Eki-Nishi21building,address exception occurred,mobile number exception occurred, 
KITCHEKN NAKAKI＋,"Japan, 〒460-0007 Aichi, Nagoya, 中区Shinsakae, 2 Chome−４７−50",mobile number exception occurred, 
MIDTOWN BBQ NAGOYA,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 5 Chome−24−3 Midtown BBQ",mobile number exception occurred, 
ソウルキッチン seoulkitchen,"1 Chome-2-29 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",mobile number exception occurred, 
焼肉ホルモンせいご 栄店 Yakiniku Horumon Seigo Sakaeten,"3 Chome-8-103 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ジガーバル クラシック Jigger BAL CLASSIC,address exception occurred,mobile number exception occurred, 
好日茶楼 グッデイチャロウ 大須店 GOOD DAY CHARO OSU,address exception occurred,mobile number exception occurred, 
新鮮海鮮丼 サカナファクトリー SAKANA FACTORY,address exception occurred,mobile number exception occurred, 
肉＆チーズ まほろバル Mahoro Bar,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−3−30 茶ばしらビル1F",mobile number exception occurred, 
あんかけ太郎 栄4丁目店 Ankake taro sakae4cyoumeten,"4 Chome-12-1 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
大盛華 Daiseika,address exception occurred,mobile number exception occurred, 
コミヤマチキン　大須店,address exception occurred,mobile number exception occurred, 
ワンタン専門店 吉翔 Wantansenmonten Yoshishou,address exception occurred,mobile number exception occurred, 
キッチン アラグサ KITCHEN ARAGUSA,"1 Chome-4-13 Haruoka, Chikusa Ward, Nagoya, Aichi 464-0848, Japan",mobile number exception occurred, 
食べるサプリメント 韓国サンパ専門店 38栄店 Eating Supplement Korean Sampa Specialty Store 38,"3 Chome-11-12 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ミヤギディ 筒井店 MYAGDI RESTAURANT,address exception occurred,mobile number exception occurred, 
つけ麺・まぜそば　フジヤマ５５金シャチ横丁店,address exception occurred,mobile number exception occurred, 
YURAI 韓食酒場 Korean food bar YURAI,"2 Chome-20-3 Nagono, Nishi Ward, Nagoya, Aichi 451-0042, Japan",mobile number exception occurred, 
NEO大衆酒場 オモイダマ NEO Taisyusakaba Omoidama,address exception occurred,mobile number exception occurred, 
旨い海鮮丼 三四味屋【ちらし寿司/丼/刺身】 錦店,address exception occurred,mobile number exception occurred, 
焼き鳥 ながれ yakitori nagare,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−9−5, Pivot Nishiki 906, 1階",mobile number exception occurred, 
フード×ふうど FOOD×FŪDO,"Japan, 〒460-0013 Aichi, Nagoya, Naka Ward, Kamimaezu, 2 Chome−1−24 エスペランサ上前津 1F",mobile number exception occurred, 
元祖台湾カレー千種店 Ganso TaiwanCurry ChikusaTen,address exception occurred,mobile number exception occurred, 
焼鳥Dining YUTORI,"2 Chome-19-11 Nakata, Chikusa Ward, Nagoya, Aichi 464-0074, Japan",mobile number exception occurred, 
コメダ珈琲店 葵 Komeda's Coffee Aoi,"3 Chome-12-23 Aoi, Higashi Ward, Nagoya, Aichi 461-0004, Japan",mobile number exception occurred, 
プレミアムビーフカレーとステーキの店 赤坂カレー 名古屋店 Premium Beef Curry and Steak Akasaka Curry Nagoya,address exception occurred,mobile number exception occurred, 
焼鳥 しんちゃん 名駅中央店,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−15−22-2F 六連鯛ビル 2階",mobile number exception occurred, 
ビストロアイ Bistro eye,"Japan, 〒460-0003 Aichi, 名古屋市中区Naka Ward, 9, 錦3-9-14 日東錦ビルB1F",mobile number exception occurred, 
焼肉ホルモンせいご 本店 Yakiniku Horumon Seigo Honten,"3 Chome-8-103 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ミルクス フレッシュチーズ＆ワイン Milks -FRESH CHEESE＆WINE,address exception occurred,mobile number exception occurred, 
鮨処 写楽 Sushi Restaurant Sharaku Nagoya,"3 Chome-13-1 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
元祖 石巻やきそば本舗 Ganso Ishinomaki Yakisoba Hompo,address exception occurred,mobile number exception occurred, 
南風 新栄葵店　NANPU SHINSAKAEAOI,"Japan, 〒460-0006 Aichi, Nagoya, Naka Ward, Aoi, 1 Chome−27−37 新栄シティハイツ 1F",mobile number exception occurred, 
FLAIR×バル Level 4 FLAIR×Bar Level 4,"1 Chome-6-6 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
アジアンキッチン マハマハ Asian Kitchen Mahamaha,address exception occurred,mobile number exception occurred, 
カフェ・ド・天竺 Cafe.de.tenjiku,"1-10-1, Sunie Biru, 1F, Naka-ku, Nagoya-shi, Aichi 460-0002, Japan",mobile number exception occurred, 
酔い処 園 Yoidokoro Sono,"Japan, 〒460-0022 Aichi, Nagoya, Naka Ward, Kanayama, 2 Chome−1−1 コンフォート金山B-１",mobile number exception occurred, 
丸の内天ぷらめし 下の一色 TEMPURA MARUNOUCHI SHIMONO-ISHIKI,address exception occurred,mobile number exception occurred, 
D’s Kitchen 祖父江料理店 D’s Kitchen Sobue Restaurant,"3 Chome-26-17 Uchiyama, Chikusa Ward, Nagoya, Aichi 464-0075, Japan",mobile number exception occurred, 
四川風中華 華澄味 Shisenhu chinese kasumi,address exception occurred,mobile number exception occurred, 
さかなや道場 名古屋太閤通口店 Sakanayadojo Nagoya Taikotoriguchi,"Japan, 〒453-0015 Aichi, Nagoya, Nakamura Ward, Tsubakicho, 15−2 ミタニビル 5F",+81 50-5267-2080, 
超濃厚飛騨牛カレー 馬喰一代 名古屋west hida beef curry bakuroichidai nagoya west,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−24 アクロスキューブ名古屋 2F",mobile number exception occurred, 
燻製カレーの表参道燻製堂 今池ガスビル店 smoked curry Omotesando Kunseido Imaike,"Japan, 〒480-0850 Aichi, Nagoya, Chikusa Ward, Imaike, 1 Chome−8−8 ガスビル地下 一階",mobile number exception occurred, 
サクラ本店 Sakura honten,address exception occurred,mobile number exception occurred, 
あんかけスパ からめ亭 池下店 Karametei,"Japan, 〒464-0067 Aichi, Nagoya, Chikusa Ward, Ikeshita, 1 Chome−11−19 一階 池下１ビル",mobile number exception occurred, 
うなぎ　うな雅,"5-21 Minamitsuboimachi, Chuo Ward, Kumamoto, 860-0848, Japan",mobile number exception occurred, 
KollaBo名古屋駅前店,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−18−9 MIZUNOビル 1F",mobile number exception occurred, 
中国料理 龍美 栄店 Chinese restaurant Ryumi Sakae,"4 Chome-3-15 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",+81 52-251-7578, 
天ぷらとワイン小島名駅2号店 Tempura ＆ Wine Kojima Meieki NoⅡ,"4 Chome-15-2 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
鉄板焼・お好み焼・焼きそば 木村屋 本店 kimuraya honten,address exception occurred,mobile number exception occurred, 
栄発 Eihatsu,address exception occurred,mobile number exception occurred, 
好日茶楼 グッデイチャロウ 栄錦店 GOOD DAY CHARO SAKAENISHIKI,address exception occurred,mobile number exception occurred, 
風来坊東桜店 Furaibo Higashisakura,"2 Chome-21-17 Higashisakura, Naka Ward, Nagoya, Aichi 460-0005, Japan",mobile number exception occurred, 
ＷＡＳＨＯＫＵ 和 WASHOKU NAGOMI,"Japan, 〒460-0002 Aichi, Nagoya, Naka Ward, Sannomaru, 3 Chome−10−10番12号 クラシタイヤー呉服町 1階",mobile number exception occurred, 
世界の山ちゃん 錦三大津店 Sekaino Yamachan Nishiki San Otsu,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−15−1 ２・３Ｆ ユース栄宮地ビル",mobile number exception occurred, 
肉厚牛ヒレカツサンド 馬喰一代 名古屋west beef fillet cutlet sandwich bakuroichidai nagoya west,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−24 アクロスキューブ名古屋 2F",mobile number exception occurred, 
ラタナコーシン ratanakosin,address exception occurred,mobile number exception occurred, 
南風 名古屋駅前店 NANPU NAGOYAEKIMAE,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−24−26 名駅Ｋ－２ビル 東1F",mobile number exception occurred, 
黒毛牛骨ラーメン 牛次郎 栄店 Gyujiro Sakae,"1 Chome-3-2 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
成都 陳麻婆豆腐 大名古屋ビルジング,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−28−12, Dai Nagoya Building, 3F",+81 50-3373-0463, 
アジアンキッチンバー ラジャラニ 竹橋店 Asian kitchenbar Rajya Rani Takebashiten,address exception occurred,mobile number exception occurred, 
広島的鉄板酒場 鉄輝努 Hiroshimateki Teppansakaba TEKIDO,address exception occurred,mobile number exception occurred, 
最飛びヒレ家 馬喰一代 名古屋ＥＡＳＴ,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 2 Chome−41−10 アストラーレ名駅 2F",mobile number exception occurred, 
ナマステ南風 浄心店 NAMASTE NANPU JOSHIN,"Japan, 〒451-0061 Aichi, Nagoya, Nishi Ward, Joshin, 1 Chome−1−6 シティ・ファミリー浄心 1F",mobile number exception occurred, 
むーさん食堂 Hawaiian Mu-sun's Hawaiian Food,address exception occurred,mobile number exception occurred, 
とことん家 TOKOTONYA,address exception occurred,mobile number exception occurred, 
アイ☆スパイスカレー ai's☆spice curry,address exception occurred,mobile number exception occurred, 
肉バルVS魚バル デザインフードマーケット 名古屋駅店 Meat Bar VS Fish Bar Design Food Market Nagoya Station Store,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 2 Chome−36−8 知多屋名塩ビル 2F",mobile number exception occurred, 
近江屋 熟成鶏十八番 錦橋店 Ohmi Jukuseitorijuuhachiban,"5 Chome-25-3 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
黒毛和牛 もつ鍋や 武蔵伏見店,address exception occurred,mobile number exception occurred, 
名古屋もつ焼きひとすじ大須観音店 Nagoya Motsuyaki hitosuji Osu Kannon ten,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 2 Chome−29−9 ２Ｆ",mobile number exception occurred, 
ばーぐ屋ぶりこ Burg’ya brico,address exception occurred,mobile number exception occurred, 
名古屋名物 赤から Nagoya specialty Akakara,"3 Chome-12-16 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
炭火焼肉スギモト sumibi yakiniku SUGIMOTO,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−1−4 JR名古屋駅構内 名古屋うまいもん通り広小路口",+81 50-3460-7490, 
